cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the wcl selected dataset (by weighted the boundary points).
load parameters
Now try to run the WCL algorithm, by scaling up boundary sample scores
Scale up the boundary sample scores to 1
Start to select 20000 samples for a fair comparison.
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [=======================================================>.........] 69/79   Step: 964ms | Tot: 1m8s | Loss: 0.197 | Acc: 93.784% (16566/17664)              
 [========================================================>........] 70/79   Step: 1s63ms | Tot: 1m9s | Loss: 0.196 | Acc: 93.834% (16815/17920)              
 [=========================================================>.......] 71/79   Step: 965ms | Tot: 1m10s | Loss: 0.196 | Acc: 93.833% (17055/18176)              
 [==========================================================>......] 72/79   Step: 965ms | Tot: 1m11s | Loss: 0.194 | Acc: 93.886% (17305/18432)              
 [===========================================================>.....] 73/79   Step: 963ms | Tot: 1m12s | Loss: 0.195 | Acc: 93.852% (17539/18688)              
 [============================================================>....] 74/79   Step: 1s101ms | Tot: 1m13s | Loss: 0.194 | Acc: 93.882% (17785/18944)              
 [============================================================>....] 75/79   Step: 869ms | Tot: 1m14s | Loss: 0.194 | Acc: 93.880% (18025/19200)              
 [=============================================================>...] 76/79   Step: 865ms | Tot: 1m15s | Loss: 0.194 | Acc: 93.909% (18271/19456)              
 [==============================================================>..] 77/79   Step: 847ms | Tot: 1m16s | Loss: 0.193 | Acc: 93.928% (18515/19712)              
 [===============================================================>.] 78/79   Step: 849ms | Tot: 1m16s | Loss: 0.193 | Acc: 93.945% (18759/19968)              
 [================================================================>] 79/79   Step: 7s779ms | Tot: 1m24s | Loss: 0.194 | Acc: 93.920% (18784/20000)
 [>................................................................] 1/40   Step: 1s102ms | Tot: 0ms | Loss: 0.220 | Acc: 92.188% (236/256)              
 [=>...............................................................] 2/40   Step: 435ms | Tot: 435ms | Loss: 0.290 | Acc: 89.844% (460/512)              
 [===>.............................................................] 3/40   Step: 421ms | Tot: 856ms | Loss: 0.299 | Acc: 89.714% (689/768)              
 [====>............................................................] 4/40   Step: 424ms | Tot: 1s280ms | Loss: 0.279 | Acc: 90.137% (923/1024)              
 [======>..........................................................] 5/40   Step: 420ms | Tot: 1s701ms | Loss: 0.266 | Acc: 90.391% (1157/1280)              
 [========>........................................................] 6/40   Step: 581ms | Tot: 2s282ms | Loss: 0.270 | Acc: 90.234% (1386/1536)              
 [=========>.......................................................] 7/40   Step: 416ms | Tot: 2s699ms | Loss: 0.271 | Acc: 90.346% (1619/1792)              
 [===========>.....................................................] 8/40   Step: 422ms | Tot: 3s121ms | Loss: 0.268 | Acc: 90.674% (1857/2048)              
 [=============>...................................................] 9/40   Step: 420ms | Tot: 3s541ms | Loss: 0.269 | Acc: 90.842% (2093/2304)              
 [==============>..................................................] 10/40   Step: 424ms | Tot: 3s966ms | Loss: 0.263 | Acc: 91.094% (2332/2560)              
 [================>................................................] 11/40   Step: 425ms | Tot: 4s392ms | Loss: 0.260 | Acc: 91.229% (2569/2816)              
 [=================>...............................................] 12/40   Step: 525ms | Tot: 4s917ms | Loss: 0.274 | Acc: 90.885% (2792/3072)              
 [===================>.............................................] 13/40   Step: 422ms | Tot: 5s339ms | Loss: 0.278 | Acc: 90.805% (3022/3328)              
 [=====================>...........................................] 14/40   Step: 423ms | Tot: 5s763ms | Loss: 0.271 | Acc: 91.044% (3263/3584)              
 [======================>..........................................] 15/40   Step: 425ms | Tot: 6s188ms | Loss: 0.272 | Acc: 90.964% (3493/3840)              
 [========================>........................................] 16/40   Step: 418ms | Tot: 6s607ms | Loss: 0.277 | Acc: 90.942% (3725/4096)              
 [==========================>......................................] 17/40   Step: 422ms | Tot: 7s29ms | Loss: 0.279 | Acc: 90.970% (3959/4352)              
 [===========================>.....................................] 18/40   Step: 522ms | Tot: 7s551ms | Loss: 0.285 | Acc: 90.734% (4181/4608)              
 [=============================>...................................] 19/40   Step: 419ms | Tot: 7s971ms | Loss: 0.284 | Acc: 90.789% (4416/4864)              
 [==============================>..................................] 20/40   Step: 415ms | Tot: 8s387ms | Loss: 0.284 | Acc: 90.762% (4647/5120)              
 [================================>................................] 21/40   Step: 430ms | Tot: 8s817ms | Loss: 0.283 | Acc: 90.774% (4880/5376)              
 [==================================>..............................] 22/40   Step: 418ms | Tot: 9s236ms | Loss: 0.286 | Acc: 90.749% (5111/5632)              
 [===================================>.............................] 23/40   Step: 419ms | Tot: 9s656ms | Loss: 0.286 | Acc: 90.744% (5343/5888)              
 [=====================================>...........................] 24/40   Step: 519ms | Tot: 10s175ms | Loss: 0.285 | Acc: 90.853% (5582/6144)              
