cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the wcl selected dataset (by weighted the boundary points).
load parameters
Now try to run the WCL algorithm, by scaling up boundary sample scores
Scale up the boundary sample scores to 1
Start to select 12000 samples for a fair comparison.
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [======>..........................................................] 6/47   Step: 985ms | Tot: 5s110ms | Loss: 0.591 | Acc: 85.091% (1307/1536)              
 [========>........................................................] 7/47   Step: 991ms | Tot: 6s101ms | Loss: 0.583 | Acc: 85.268% (1528/1792)              
 [=========>.......................................................] 8/47   Step: 1s94ms | Tot: 7s196ms | Loss: 0.571 | Acc: 85.400% (1749/2048)              
 [===========>.....................................................] 9/47   Step: 1s2ms | Tot: 8s198ms | Loss: 0.555 | Acc: 85.894% (1979/2304)              
 [============>....................................................] 10/47   Step: 982ms | Tot: 9s181ms | Loss: 0.560 | Acc: 85.898% (2199/2560)              
 [=============>...................................................] 11/47   Step: 984ms | Tot: 10s165ms | Loss: 0.571 | Acc: 85.511% (2408/2816)              
 [===============>.................................................] 12/47   Step: 1s93ms | Tot: 11s259ms | Loss: 0.566 | Acc: 85.742% (2634/3072)              
 [================>................................................] 13/47   Step: 983ms | Tot: 12s242ms | Loss: 0.576 | Acc: 85.577% (2848/3328)              
 [=================>...............................................] 14/47   Step: 991ms | Tot: 13s233ms | Loss: 0.563 | Acc: 85.770% (3074/3584)              
 [===================>.............................................] 15/47   Step: 986ms | Tot: 14s220ms | Loss: 0.570 | Acc: 85.651% (3289/3840)              
 [====================>............................................] 16/47   Step: 983ms | Tot: 15s203ms | Loss: 0.565 | Acc: 85.815% (3515/4096)              
 [======================>..........................................] 17/47   Step: 1s89ms | Tot: 16s293ms | Loss: 0.562 | Acc: 85.915% (3739/4352)              
 [=======================>.........................................] 18/47   Step: 987ms | Tot: 17s280ms | Loss: 0.559 | Acc: 85.938% (3960/4608)              
 [========================>........................................] 19/47   Step: 1s | Tot: 18s281ms | Loss: 0.562 | Acc: 85.876% (4177/4864)              
 [==========================>......................................] 20/47   Step: 985ms | Tot: 19s267ms | Loss: 0.560 | Acc: 85.898% (4398/5120)              
 [===========================>.....................................] 21/47   Step: 1s86ms | Tot: 20s353ms | Loss: 0.561 | Acc: 85.863% (4616/5376)              
 [=============================>...................................] 22/47   Step: 983ms | Tot: 21s336ms | Loss: 0.559 | Acc: 85.973% (4842/5632)              
 [==============================>..................................] 23/47   Step: 983ms | Tot: 22s320ms | Loss: 0.560 | Acc: 85.988% (5063/5888)              
 [===============================>.................................] 24/47   Step: 996ms | Tot: 23s317ms | Loss: 0.562 | Acc: 85.970% (5282/6144)              
 [=================================>...............................] 25/47   Step: 988ms | Tot: 24s305ms | Loss: 0.559 | Acc: 86.031% (5506/6400)              
 [==================================>..............................] 26/47   Step: 1s95ms | Tot: 25s401ms | Loss: 0.563 | Acc: 85.968% (5722/6656)              
 [===================================>.............................] 27/47   Step: 992ms | Tot: 26s393ms | Loss: 0.569 | Acc: 85.851% (5934/6912)              
 [=====================================>...........................] 28/47   Step: 987ms | Tot: 27s381ms | Loss: 0.570 | Acc: 85.840% (6153/7168)              
 [======================================>..........................] 29/47   Step: 1s2ms | Tot: 28s383ms | Loss: 0.568 | Acc: 85.897% (6377/7424)              
 [========================================>........................] 30/47   Step: 986ms | Tot: 29s369ms | Loss: 0.574 | Acc: 85.807% (6590/7680)              
 [=========================================>.......................] 31/47   Step: 1s95ms | Tot: 30s465ms | Loss: 0.577 | Acc: 85.698% (6801/7936)              
 [==========================================>......................] 32/47   Step: 992ms | Tot: 31s457ms | Loss: 0.578 | Acc: 85.669% (7018/8192)              
 [============================================>....................] 33/47   Step: 984ms | Tot: 32s442ms | Loss: 0.579 | Acc: 85.713% (7241/8448)              
 [=============================================>...................] 34/47   Step: 986ms | Tot: 33s428ms | Loss: 0.581 | Acc: 85.627% (7453/8704)              
 [===============================================>.................] 35/47   Step: 1s122ms | Tot: 34s551ms | Loss: 0.579 | Acc: 85.692% (7678/8960)              
 [================================================>................] 36/47   Step: 989ms | Tot: 35s540ms | Loss: 0.579 | Acc: 85.645% (7893/9216)              
 [=================================================>...............] 37/47   Step: 986ms | Tot: 36s527ms | Loss: 0.578 | Acc: 85.684% (8116/9472)              
 [===================================================>.............] 38/47   Step: 992ms | Tot: 37s520ms | Loss: 0.577 | Acc: 85.691% (8336/9728)              
 [====================================================>............] 39/47   Step: 989ms | Tot: 38s510ms | Loss: 0.577 | Acc: 85.697% (8556/9984)              
 [=====================================================>...........] 40/47   Step: 1s91ms | Tot: 39s601ms | Loss: 0.581 | Acc: 85.605% (8766/10240)              
